index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
335,500,287,0,3066.8625,140.2824,0.0000,255.0000,58.6562,97526,1.0000
336,500,375,0,4502.7451,123.5363,0.0000,255.0000,67.7192,123709,1.0000
337,500,375,0,651.2924,136.7081,14.0000,255.0000,57.7865,100786,0.8959
338,500,375,0,664.7480,115.3229,13.0000,255.0000,52.8601,102918,0.9030
339,500,403,0,4557.7539,135.7559,0.0000,255.0000,54.9454,155280,1.0000
340,334,500,0,3178.0757,135.8210,0.0000,255.0000,61.3841,96504,1.0000
341,333,500,0,734.5256,86.5228,0.0000,255.0000,49.4054,77029,1.0000
342,333,500,0,1578.5239,129.6597,0.0000,255.0000,65.3649,86906,1.0000
343,376,500,0,3575.1475,136.0211,0.0000,255.0000,59.5271,178005,1.0000
344,500,376,0,2351.3738,117.6584,0.0000,255.0000,69.6401,138223,1.0000
345,376,500,0,1352.2504,123.7947,0.0000,255.0000,35.3772,123199,1.0000
346,334,500,0,2069.4697,115.9348,0.0000,255.0000,77.2539,108282,1.0000
347,500,333,0,2735.7495,54.9906,0.0000,255.0000,45.0117,118692,1.0000
348,365,500,0,7422.5762,125.6610,0.0000,255.0000,57.6585,149455,1.0000
349,333,500,0,1371.6571,83.2975,0.0000,255.0000,55.8775,71532,1.0000
350,334,500,0,2488.7190,113.8285,0.0000,255.0000,42.6290,115961,1.0000
351,334,500,0,2197.1218,70.6993,0.0000,255.0000,54.0280,121916,1.0000
352,332,500,0,3492.3555,139.7936,0.0000,255.0000,62.5321,116143,1.0000
353,500,334,0,912.9360,170.7210,0.0000,255.0000,61.5956,69680,1.0000
354,500,334,0,954.1494,72.2582,0.0000,177.0000,38.3181,103251,1.0000
355,500,376,0,3580.4705,118.8991,0.0000,255.0000,66.6910,158716,1.0000
356,375,500,0,18311.2754,143.1753,0.0000,255.0000,83.9873,168674,1.0000
357,500,376,0,1555.0123,156.5279,0.0000,255.0000,57.0448,154185,1.0000
358,500,333,0,18407.7910,102.6674,0.0000,255.0000,60.3128,189810,1.0000
359,375,500,0,945.4949,122.2377,0.0000,218.0000,38.2349,108565,1.0000
360,500,376,0,3938.3848,121.3938,0.0000,255.0000,59.4927,190557,1.0000
361,500,376,0,2240.6672,103.0436,0.0000,255.0000,54.0124,164184,1.0000
362,500,333,0,5245.3438,166.8803,0.0000,255.0000,63.4898,109271,1.0000
363,500,334,0,4188.5776,142.0825,0.0000,255.0000,56.5799,90975,1.0000
364,500,333,0,4074.0125,89.7954,0.0000,255.0000,64.1150,109771,1.0000
365,500,400,0,18074.9609,60.1576,0.0000,255.0000,56.3945,252841,1.0000
366,400,500,0,13657.3770,94.3477,0.0000,255.0000,65.6119,243218,1.0000
367,500,376,0,2046.7910,139.6369,0.0000,255.0000,67.3234,170419,1.0000
368,500,376,0,2079.1277,121.0429,1.0000,255.0000,66.6045,140994,0.9922
369,375,500,0,6485.1538,112.1888,0.0000,255.0000,46.1934,159961,1.0000
370,334,500,0,6744.4521,97.0819,0.0000,255.0000,46.5371,122576,1.0000
371,375,500,0,1891.2582,122.1329,0.0000,255.0000,60.2551,121650,1.0000
372,332,500,0,1045.5295,133.3136,0.0000,255.0000,52.4359,81376,1.0000
373,375,500,0,1198.1353,75.7408,0.0000,255.0000,59.6897,107297,1.0000
374,500,333,0,324.8255,82.0215,0.0000,244.0000,30.5300,62949,1.0000
375,500,333,0,1725.1248,102.7339,0.0000,255.0000,63.9031,84826,1.0000
376,500,333,0,3763.4741,142.7542,0.0000,255.0000,54.5163,142845,1.0000
377,500,396,0,5076.3721,82.1564,0.0000,255.0000,48.4839,187369,1.0000
378,333,500,0,794.6013,122.2478,0.0000,255.0000,87.3066,72854,1.0000
379,500,333,0,6714.8408,67.8681,0.0000,255.0000,46.0980,184138,1.0000
380,500,375,0,1416.6287,133.0521,0.0000,255.0000,58.0966,133465,1.0000
381,334,500,0,8750.9678,106.4176,0.0000,255.0000,63.4451,121115,1.0000
382,375,500,0,10519.6514,119.7155,0.0000,255.0000,63.9060,180052,1.0000
383,500,376,0,1786.5359,111.0378,0.0000,255.0000,60.7186,145179,1.0000
384,500,376,0,2674.8228,121.0159,0.0000,255.0000,58.0468,172227,1.0000
385,376,500,0,3137.7576,109.6301,0.0000,255.0000,58.8470,183905,1.0000
386,500,376,0,1934.8115,116.4276,0.0000,255.0000,55.8444,139151,1.0000
387,500,336,0,21172.4355,119.8503,0.0000,255.0000,69.5450,195678,1.0000
388,500,333,0,1301.0813,97.1179,0.0000,254.0000,73.0586,83072,1.0000
389,375,500,0,1236.7026,93.6346,0.0000,255.0000,70.7976,107364,1.0000
390,500,333,0,16864.5664,140.5689,0.0000,255.0000,70.8311,180069,1.0000
391,335,500,0,1519.3198,110.3206,0.0000,252.0000,61.9324,112807,1.0000
392,335,500,0,2044.9316,95.7652,0.0000,255.0000,71.9873,111112,1.0000
393,500,332,0,2282.9802,123.0637,0.0000,255.0000,72.7795,103286,1.0000
394,500,332,0,4802.4595,162.6885,0.0000,255.0000,50.5940,106430,1.0000
395,500,337,0,5731.5825,105.8887,0.0000,255.0000,63.3262,143468,1.0000
396,500,333,0,8623.3838,158.6266,0.0000,255.0000,46.0608,132105,1.0000
397,375,500,0,2467.2302,95.6343,0.0000,255.0000,48.3086,146843,1.0000
398,333,500,0,899.4902,156.3665,0.0000,255.0000,51.3982,78494,1.0000
399,500,334,0,1173.3524,103.2799,0.0000,221.0000,71.6914,82758,1.0000
400,333,500,0,1349.4646,186.4134,0.0000,255.0000,49.0562,87390,1.0000
401,397,500,0,8756.3350,112.5997,0.0000,255.0000,70.1983,219043,1.0000
402,350,383,0,4394.7144,106.1303,0.0000,255.0000,73.1999,76023,1.0000
403,500,333,0,1215.1670,124.5904,0.0000,255.0000,71.4953,114116,1.0000
404,500,333,0,1946.7673,133.2009,0.0000,255.0000,75.0945,116857,1.0000
405,333,500,0,3124.9724,125.3958,0.0000,244.0000,64.2663,103618,1.0000
406,333,500,0,3239.3875,125.1265,0.0000,255.0000,69.7229,118828,1.0000
407,333,500,0,3314.8306,102.2407,0.0000,255.0000,78.8441,113992,1.0000
408,500,333,0,2861.6045,129.3177,0.0000,255.0000,44.1652,97100,1.0000
409,246,300,0,956.3103,114.2731,0.0000,255.0000,58.9149,11565,1.0000
410,500,368,0,4797.3481,106.3118,0.0000,255.0000,82.6700,100870,1.0000
411,263,300,0,3721.4314,106.2881,0.0000,255.0000,77.5350,19018,1.0000
412,300,225,0,343.3441,111.0020,0.0000,231.0000,41.4677,9856,1.0000
413,300,225,0,407.0497,63.6567,0.0000,227.0000,67.1676,9595,1.0000
414,164,300,0,690.4202,148.9998,0.0000,255.0000,56.5699,8518,1.0000
415,300,246,0,1425.1558,96.1158,0.0000,255.0000,87.3082,16109,1.0000
416,191,300,0,639.4742,103.7720,0.0000,255.0000,52.5826,11110,1.0000
417,300,199,0,2308.3569,98.2042,0.0000,255.0000,78.1572,15014,1.0000
418,300,199,0,485.0358,75.6507,0.0000,255.0000,62.8537,9481,1.0000
419,300,199,0,506.2982,84.9870,0.0000,255.0000,70.0424,10472,1.0000
420,300,225,0,1009.3589,94.9060,0.0000,250.0000,46.6574,11539,1.0000
421,375,500,0,19378.2598,94.4722,0.0000,255.0000,75.1561,239469,1.0000
422,300,292,0,2378.9995,82.7340,0.0000,255.0000,50.2261,20676,1.0000
423,299,300,0,337.5236,137.0339,0.0000,255.0000,39.5578,12327,1.0000
424,300,246,0,3767.0220,143.5564,0.0000,255.0000,35.3070,9753,1.0000
425,243,300,0,408.9478,176.0148,19.0000,255.0000,50.9373,7339,0.8613
426,225,300,0,625.7186,145.3029,12.0000,255.0000,57.6041,12023,0.9101
427,300,225,0,450.0742,127.5234,0.0000,255.0000,62.7975,11248,1.0000
428,119,200,0,238.3428,95.3478,0.0000,255.0000,50.0164,3889,1.0000
429,300,225,0,1777.6409,103.9982,0.0000,255.0000,49.1373,16013,1.0000
430,202,300,0,770.3804,99.6657,0.0000,255.0000,64.6218,10375,1.0000
431,214,300,0,883.8923,159.1380,0.0000,255.0000,83.7454,10053,1.0000
432,342,500,0,16498.6914,120.0406,0.0000,255.0000,60.2226,206660,1.0000
433,237,300,0,538.6292,122.8856,0.0000,245.0000,43.2623,11409,1.0000
434,300,257,0,488.5828,194.5158,0.0000,255.0000,79.2499,8858,1.0000
435,228,300,0,2212.2554,172.0504,0.0000,255.0000,39.6910,16188,1.0000
436,230,300,0,325.9367,156.8578,0.0000,253.0000,81.1173,9513,1.0000
437,300,252,0,631.6322,100.6556,0.0000,255.0000,32.8012,12130,1.0000
438,300,225,0,271.3477,79.0835,0.0000,255.0000,84.2298,6398,1.0000
439,300,225,0,1353.4814,120.8406,0.0000,255.0000,38.3300,15063,1.0000
440,300,225,0,235.6377,100.8675,0.0000,255.0000,40.5834,7628,1.0000
441,237,300,0,305.2607,103.5772,0.0000,255.0000,27.4795,8562,1.0000
442,300,219,0,1062.0282,186.3333,0.0000,255.0000,56.8455,11537,1.0000
443,375,500,0,455.2246,149.5723,0.0000,248.0000,52.8023,93965,1.0000
444,300,291,0,1482.7241,132.3424,3.0000,255.0000,40.6481,19069,0.9767
445,225,300,0,294.8527,129.5152,0.0000,246.0000,64.6447,8525,1.0000
446,300,222,0,1723.6876,122.8210,0.0000,255.0000,34.2413,13760,1.0000
447,290,300,0,796.4591,123.2842,0.0000,255.0000,72.0668,13080,1.0000
448,300,174,0,309.0957,127.9501,0.0000,255.0000,47.1608,8007,1.0000
449,300,225,0,1525.0554,110.4595,0.0000,255.0000,74.2624,13459,1.0000
450,246,300,0,428.5255,155.6191,21.0000,255.0000,34.8920,9617,0.8478
451,300,225,0,253.7115,111.4315,2.0000,255.0000,36.7320,8535,0.9844
452,300,225,0,1066.3655,124.6959,0.0000,255.0000,42.7414,11850,1.0000
453,224,300,0,502.9960,178.3682,0.0000,255.0000,40.6754,11180,1.0000
454,500,475,0,3734.4048,99.9070,0.0000,255.0000,61.6798,195477,1.0000
455,225,300,0,404.0745,97.3835,0.0000,255.0000,60.3488,11638,1.0000
456,300,294,0,1172.1028,124.7160,0.0000,255.0000,43.1189,16866,1.0000
457,236,300,0,806.3698,168.3212,0.0000,255.0000,73.9331,11238,1.0000
458,300,230,0,2244.6204,130.1487,0.0000,252.0000,50.3460,15642,1.0000
459,300,226,0,500.0402,42.6336,0.0000,255.0000,58.5013,9409,1.0000
460,300,225,0,411.0967,89.9851,0.0000,255.0000,54.5308,9567,1.0000
461,215,216,0,251.9624,136.3946,0.0000,255.0000,29.3825,6096,1.0000
462,267,300,0,459.7465,123.0102,4.0000,234.0000,38.0288,12439,0.9664
463,190,300,0,580.8707,125.7990,0.0000,255.0000,57.8911,9145,1.0000
464,291,300,0,630.5353,131.2249,0.0000,255.0000,73.0873,11388,1.0000
465,375,500,0,4821.3628,105.2786,0.0000,255.0000,54.1432,151383,1.0000
466,300,280,0,1446.8846,136.4716,0.0000,255.0000,61.4096,15856,1.0000
467,258,300,0,4120.1147,105.4380,0.0000,255.0000,64.8532,21597,1.0000
468,300,225,0,402.2655,130.6024,0.0000,255.0000,39.9984,11643,1.0000
469,300,225,0,527.7153,121.1807,7.0000,255.0000,54.2637,9489,0.9466
470,225,300,0,377.1679,130.8239,0.0000,255.0000,64.1983,10765,1.0000
471,300,225,0,1212.2249,104.4705,0.0000,255.0000,51.7245,14967,1.0000
472,300,225,0,658.9017,110.3075,6.0000,255.0000,54.9664,13058,0.9540
473,239,300,0,1342.9674,108.8099,0.0000,255.0000,47.4471,15737,1.0000
474,288,300,0,4501.3760,143.9861,0.0000,255.0000,52.1763,24449,1.0000
475,300,225,0,321.4238,90.6084,0.0000,255.0000,42.5594,9010,1.0000
476,500,333,0,936.0855,105.4583,0.0000,255.0000,56.0106,95128,1.0000
477,300,291,0,581.8663,60.8077,0.0000,242.0000,64.7674,11869,1.0000
478,300,240,0,154.5123,118.3684,0.0000,234.0000,38.2448,9013,1.0000
479,239,300,0,557.4514,129.7049,10.0000,255.0000,59.7114,10442,0.9245
480,300,225,0,172.4856,97.8674,0.0000,214.0000,32.1428,7318,1.0000
481,223,300,0,4337.0054,147.4021,0.0000,255.0000,56.8800,19191,1.0000
482,223,300,0,2111.9783,115.4063,0.0000,255.0000,49.1263,15595,1.0000
483,300,240,0,1817.6602,159.2335,0.0000,255.0000,60.9318,15515,1.0000
484,300,225,0,494.7391,129.4741,0.0000,255.0000,46.4635,8353,1.0000
485,300,225,0,822.4432,137.7732,0.0000,228.0000,36.2112,12428,1.0000
486,216,300,0,2030.3619,83.4024,0.0000,255.0000,49.6147,12766,1.0000
487,500,333,0,1173.9280,118.9658,0.0000,255.0000,67.6509,90777,1.0000
488,300,245,0,687.2415,118.0460,0.0000,255.0000,48.5744,12993,1.0000
489,300,300,0,8769.9580,139.7097,0.0000,255.0000,86.5125,44352,1.0000
490,300,224,0,1273.4403,126.0951,0.0000,255.0000,49.6154,13801,1.0000
491,225,300,0,282.7061,130.0917,0.0000,248.0000,49.6103,10294,1.0000
492,199,300,0,285.2167,91.1440,0.0000,255.0000,52.8899,7411,1.0000
493,300,276,0,700.0611,150.8260,8.0000,244.0000,69.5888,13442,0.9365
494,300,225,0,788.9709,114.7363,0.0000,249.0000,56.8759,10757,1.0000
495,300,300,0,12688.8145,171.3477,0.0000,255.0000,80.8811,48542,1.0000
496,300,225,0,375.9033,121.5243,0.0000,222.0000,26.4420,12086,1.0000
497,300,229,0,846.5601,161.0974,0.0000,255.0000,58.7859,12410,1.0000
498,375,500,0,2252.0051,92.8399,0.0000,255.0000,79.0270,106811,1.0000
499,300,225,0,158.5506,125.7710,0.0000,255.0000,50.7278,8247,1.0000
500,300,300,0,1379.2573,60.2803,0.0000,255.0000,57.2710,35992,1.0000
501,234,300,0,353.0363,102.2743,0.0000,242.0000,72.5968,10066,1.0000
502,225,300,0,1608.8386,158.0587,0.0000,255.0000,48.9394,13516,1.0000
503,300,225,0,1680.9236,128.6006,0.0000,255.0000,50.3853,15420,1.0000
504,291,300,0,1116.7094,100.6000,0.0000,255.0000,70.4046,8939,1.0000
505,300,257,0,1629.7654,122.3973,11.0000,255.0000,48.9099,14984,0.9173
506,250,269,0,1502.3524,95.0355,0.0000,255.0000,52.4133,24404,1.0000
507,300,225,0,3032.6677,111.8092,0.0000,255.0000,61.2229,16945,1.0000
508,300,225,0,1391.7917,123.2080,0.0000,255.0000,36.8101,12964,1.0000
509,333,500,0,2215.1606,120.8244,0.0000,255.0000,61.7483,119692,1.0000
510,500,333,0,2954.7419,58.3008,0.0000,255.0000,53.7174,95504,1.0000
511,300,257,0,2421.1477,123.3248,0.0000,255.0000,42.3716,17538,1.0000
512,199,300,0,548.0188,134.3432,0.0000,255.0000,42.8897,10834,1.0000
513,300,225,0,1226.2334,91.8249,0.0000,255.0000,52.2936,15371,1.0000
514,225,300,0,1141.4556,101.1625,0.0000,255.0000,57.5493,12934,1.0000
515,300,207,0,410.0620,99.3013,0.0000,223.0000,47.5143,9620,1.0000
516,491,434,0,1131.7736,152.7609,0.0000,255.0000,54.4490,123911,1.0000
517,500,379,0,16692.4004,84.0518,0.0000,255.0000,62.2958,207039,1.0000
518,500,332,0,8201.1406,84.1130,0.0000,255.0000,45.6642,150453,1.0000
519,417,500,0,2625.2209,119.6063,0.0000,255.0000,45.1354,155543,1.0000
520,500,401,0,12663.7783,110.1184,0.0000,255.0000,51.6301,182852,1.0000
521,500,332,0,10319.9521,90.7903,0.0000,255.0000,49.2194,145748,1.0000
522,500,332,0,1322.9690,82.1714,0.0000,255.0000,61.4007,88178,1.0000
523,500,357,0,738.7173,91.4704,0.0000,255.0000,39.5496,91635,1.0000
524,500,333,0,1216.2338,58.4044,0.0000,255.0000,52.1332,82746,1.0000
525,500,379,0,6418.5742,82.3362,0.0000,255.0000,56.7916,169687,1.0000
526,500,333,0,4280.3354,87.0225,0.0000,255.0000,63.4728,96376,1.0000
527,375,500,0,4606.2622,107.5286,0.0000,255.0000,52.7459,141705,1.0000
528,500,414,0,1734.3477,74.7758,0.0000,255.0000,27.6208,81155,1.0000
529,500,489,0,10663.4902,133.2852,0.0000,255.0000,81.4157,208763,1.0000
530,500,375,0,3223.3359,99.3283,0.0000,255.0000,37.4006,122421,1.0000
531,500,379,0,24701.5430,134.2352,0.0000,255.0000,70.5848,208460,1.0000
532,375,500,0,4239.1328,129.2679,0.0000,255.0000,62.5893,130301,1.0000
533,500,374,0,14608.0762,97.0467,0.0000,255.0000,66.6352,212706,1.0000
534,500,332,0,4385.2666,114.0092,0.0000,255.0000,64.5904,137887,1.0000
535,500,379,0,2251.8464,140.2392,0.0000,255.0000,72.3529,127099,1.0000
536,332,500,0,11234.6768,137.9609,0.0000,255.0000,73.0753,175515,1.0000
537,500,460,0,3251.1453,102.4511,0.0000,255.0000,58.2033,170203,1.0000
538,500,363,0,1241.8153,107.7383,0.0000,219.0000,48.6677,107343,1.0000
539,375,500,0,1622.1224,87.0986,0.0000,255.0000,56.5494,95024,1.0000
540,500,334,0,7500.2192,106.6098,0.0000,255.0000,45.5422,145259,1.0000
541,500,333,0,5103.4746,174.7677,0.0000,255.0000,56.6776,148455,1.0000
542,333,500,0,8011.2231,122.3149,0.0000,255.0000,72.6681,154818,1.0000
543,375,500,0,2925.3333,146.0376,6.0000,255.0000,56.9439,149034,0.9540
544,500,387,0,14628.0635,96.2355,0.0000,255.0000,71.8830,247569,1.0000
545,500,375,0,2432.4727,168.7913,0.0000,255.0000,56.1085,126674,1.0000
546,500,332,0,17989.0605,168.0979,0.0000,255.0000,76.1072,158243,1.0000
547,375,500,0,1854.3689,163.8960,0.0000,255.0000,50.3342,90579,1.0000
548,375,500,0,3023.2749,81.5725,0.0000,255.0000,50.5129,146312,1.0000
549,500,375,0,3906.4248,126.8249,0.0000,255.0000,76.1435,184998,1.0000
550,500,375,0,2864.6343,85.9371,0.0000,255.0000,43.4746,132450,1.0000
551,500,375,0,4471.7207,126.3421,0.0000,255.0000,48.9967,144723,1.0000
552,337,500,0,3234.6162,151.2655,0.0000,255.0000,45.8235,138880,1.0000
553,500,335,0,3401.1533,119.5871,0.0000,255.0000,66.6979,105147,1.0000
554,334,500,0,4116.5146,114.2318,0.0000,243.0000,54.0147,137402,1.0000
555,375,500,0,1994.8082,138.7637,0.0000,255.0000,51.1235,177265,1.0000
556,375,500,0,14439.7305,130.9611,0.0000,255.0000,76.2500,242610,1.0000
557,456,462,0,3434.6262,103.5355,0.0000,255.0000,68.9868,95923,1.0000
558,258,258,0,1013.5278,151.3930,19.0000,255.0000,63.5322,28079,0.8613
559,500,334,0,1253.7330,116.2427,0.0000,255.0000,60.0127,102112,1.0000
560,500,333,0,1274.9080,92.1341,0.0000,255.0000,61.3089,98996,1.0000
561,333,500,0,7349.6675,161.2482,0.0000,249.0000,44.1641,147375,1.0000
562,500,333,0,2590.5457,149.6557,0.0000,255.0000,59.7739,100475,1.0000
563,500,375,0,13359.4004,50.3303,0.0000,255.0000,53.4882,232899,1.0000
564,500,347,0,5970.5527,139.1876,0.0000,255.0000,70.4095,129091,1.0000
565,375,500,0,6148.4243,105.1663,0.0000,255.0000,66.9240,209120,1.0000
566,500,334,0,3169.0642,168.7298,0.0000,255.0000,55.8507,136027,1.0000
567,500,375,0,1662.3936,110.6801,0.0000,255.0000,77.7065,147621,1.0000
568,500,375,0,437.8803,190.1835,6.0000,255.0000,54.5884,62816,0.9540
569,375,500,0,2080.9321,136.6518,0.0000,255.0000,80.5392,134525,1.0000
570,500,375,0,4572.8203,136.8719,2.0000,255.0000,40.0473,132689,0.9844
571,500,375,0,2330.5342,101.6843,0.0000,255.0000,60.2312,123746,1.0000
572,500,375,0,3400.8076,107.7138,0.0000,255.0000,71.0348,152786,1.0000
573,500,375,0,1343.9471,102.5355,0.0000,255.0000,65.3632,120218,1.0000
574,375,500,0,9990.9023,136.5892,0.0000,255.0000,87.8690,195018,1.0000
575,500,375,0,6794.4683,129.8200,0.0000,255.0000,76.0689,184819,1.0000
576,500,375,0,2670.4595,126.5561,0.0000,255.0000,57.4306,234643,1.0000
577,500,375,0,1147.8292,127.3768,0.0000,245.0000,55.4979,124470,1.0000
578,374,500,0,2217.8809,140.2153,0.0000,255.0000,79.5616,115538,1.0000
579,500,334,0,1418.9912,103.8812,0.0000,255.0000,66.9555,112013,1.0000
580,500,333,0,691.7595,142.1376,0.0000,255.0000,52.9562,113645,1.0000
581,500,333,0,7092.1982,111.1111,0.0000,255.0000,77.9964,112133,1.0000
582,500,354,0,5555.7754,117.4425,0.0000,255.0000,82.8167,125837,1.0000
583,500,379,0,6306.4443,98.1442,0.0000,255.0000,71.1829,146605,1.0000
584,375,500,0,3103.1401,135.7997,0.0000,255.0000,58.2368,152707,1.0000
585,500,333,0,2327.8684,133.4497,0.0000,255.0000,72.0032,103556,1.0000
586,336,500,0,4396.2041,125.6284,0.0000,255.0000,62.8984,85706,1.0000
587,500,283,0,6989.7124,181.1310,0.0000,255.0000,50.2519,130881,1.0000
588,333,500,0,2019.0416,95.9938,0.0000,255.0000,64.2971,116192,1.0000
589,337,500,0,5461.5498,69.9448,0.0000,255.0000,50.7069,100884,1.0000
590,500,334,0,408.4178,60.8334,0.0000,250.0000,30.4273,69664,1.0000
591,500,333,0,617.3120,126.2947,0.0000,255.0000,55.7012,69975,1.0000
592,335,500,0,5888.6021,127.1666,0.0000,255.0000,95.3539,142496,1.0000
593,500,333,0,6246.5229,81.7952,0.0000,255.0000,52.8113,137578,1.0000
594,299,500,0,1610.5779,151.6972,0.0000,255.0000,54.1445,94625,1.0000
595,375,500,0,3624.3335,128.2567,0.0000,255.0000,70.9707,145851,1.0000
596,500,375,0,4847.4526,128.0179,0.0000,255.0000,60.4823,169656,1.0000
597,333,500,0,4528.3765,72.5969,0.0000,255.0000,59.1188,158574,1.0000
598,500,379,0,2180.4387,98.0495,0.0000,255.0000,67.5576,163346,1.0000
599,500,333,0,376.5720,118.6492,0.0000,247.0000,58.7672,80035,1.0000
600,500,357,0,2037.7629,144.4395,0.0000,255.0000,33.1381,136310,1.0000
601,500,343,0,19589.8945,95.0266,0.0000,255.0000,62.2344,169538,1.0000
602,500,332,0,1337.4740,114.6842,0.0000,255.0000,57.1710,103708,1.0000
603,500,327,0,7366.4224,104.4924,0.0000,255.0000,60.7604,142878,1.0000
604,500,327,0,7002.0337,135.5471,0.0000,255.0000,68.7779,154909,1.0000
605,375,500,0,4730.7637,151.9245,0.0000,255.0000,87.8647,201692,1.0000
606,500,357,0,4471.4053,122.1552,0.0000,255.0000,30.7962,189174,1.0000
607,375,500,0,6827.1099,84.3203,0.0000,255.0000,51.9692,161516,1.0000
608,380,500,0,8290.4189,92.6699,0.0000,255.0000,62.6700,160023,1.0000
609,375,500,0,7887.5898,92.6468,0.0000,255.0000,54.7595,172087,1.0000
610,500,375,0,3091.7341,121.7718,0.0000,255.0000,50.5698,118751,1.0000
611,333,500,0,2147.7402,162.6428,0.0000,255.0000,74.8999,95608,1.0000
612,500,332,0,13137.9619,57.5317,0.0000,255.0000,51.0063,145703,1.0000
613,374,500,0,859.3798,160.5928,0.0000,251.0000,50.7694,97416,1.0000
614,500,332,0,963.4871,99.1881,0.0000,255.0000,53.2087,87452,1.0000
615,500,332,0,3975.1758,103.1876,0.0000,255.0000,44.6558,135155,1.0000
616,500,332,0,2135.3857,70.0119,0.0000,255.0000,45.9674,103669,1.0000
617,500,375,0,6066.1353,88.9345,0.0000,255.0000,49.8829,148500,1.0000
618,500,333,0,2479.3757,60.3065,0.0000,237.0000,36.2011,105784,1.0000
619,500,332,0,1021.4445,126.9832,0.0000,255.0000,43.5643,113044,1.0000
620,500,375,0,2796.4546,131.8120,1.0000,255.0000,61.2717,120905,0.9922
621,375,500,0,11096.6172,149.7180,0.0000,255.0000,81.4872,189017,1.0000
622,500,332,0,1269.6161,100.3052,0.0000,255.0000,62.8608,121581,1.0000
623,500,332,0,1245.8129,111.2028,0.0000,255.0000,61.6517,108306,1.0000
624,333,500,0,5823.8174,98.2730,0.0000,255.0000,62.2332,143129,1.0000
625,500,333,0,8964.8574,74.5239,0.0000,255.0000,59.0425,163780,1.0000
626,500,333,0,11305.6055,123.2516,0.0000,255.0000,64.4191,184953,1.0000
627,500,333,0,3814.5405,139.4112,0.0000,255.0000,73.2054,129501,1.0000
628,500,333,0,6340.7002,86.1467,0.0000,255.0000,55.9802,178571,1.0000
629,500,375,0,4676.1577,62.3903,0.0000,255.0000,68.6411,132825,1.0000
630,333,500,0,1534.1709,137.4730,0.0000,255.0000,50.7744,145079,1.0000
631,333,500,0,1355.5249,129.0524,0.0000,255.0000,51.8203,140549,1.0000
632,375,500,0,6051.4688,134.4638,0.0000,255.0000,74.9117,157874,1.0000
633,500,375,0,2464.5283,112.4504,0.0000,255.0000,75.6421,132765,1.0000
634,500,375,0,1156.2817,101.7718,0.0000,239.0000,67.4958,101504,1.0000
635,375,500,0,3669.3687,101.8030,0.0000,255.0000,69.2459,133386,1.0000
636,500,393,0,5855.3384,123.0833,0.0000,255.0000,68.6589,153308,1.0000
637,500,375,0,2306.0220,140.5764,0.0000,255.0000,70.1718,130474,1.0000
638,500,299,0,2573.3220,143.8758,0.0000,255.0000,57.2158,129557,1.0000
639,500,375,0,1387.6709,69.5538,0.0000,255.0000,50.9007,149818,1.0000
640,500,375,0,4192.8408,123.8520,0.0000,255.0000,41.8616,175990,1.0000
641,400,500,0,14873.2139,100.7018,0.0000,255.0000,81.0667,185812,1.0000
642,500,335,0,15964.8271,111.9672,0.0000,255.0000,47.3699,155166,1.0000
643,375,500,0,2347.0862,146.6087,0.0000,255.0000,55.1477,158409,1.0000
644,500,333,0,3567.5076,103.7891,0.0000,255.0000,60.9614,117081,1.0000
